what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539242767427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242867740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242867978
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242930006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242942253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242960454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242960601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242960834
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1539242960886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242962765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242998987
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539242999003
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1539243003670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539243003748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539243005447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539243005631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539243007214
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1539243007631
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539243013158
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1539243014063
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539243017931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539243029564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539243040072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539243072205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539243075548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539243079578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1539243088117
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539243088248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539243105583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539243146309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539243151010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539243153738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539243169944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246678816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246688223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246691526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246695455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246736618
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539246736641
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539246739871
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539246741535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246745651
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246751767
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539246751885
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539246751937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246752856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246758007
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539246760182
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539246760684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539246762170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1539246762806
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539246765139
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539246765339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539246767892
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539246770586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246772017
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1539246773433
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539246773433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246773502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539246773502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246781086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246781264
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539246781286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246822234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246873798
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539246918211
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539246918464
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539246919553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246920641
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539246922080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246922164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539246922180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539246926894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539246933398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247001251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247004474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247009105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247018990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247033257
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539247036559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247046743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247046944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247047374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247047590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539247051105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247053110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539247074835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247086621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247087706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247112319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247112619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247112836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247127504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247136429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247136649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247136934
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247137035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247137220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247173066
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247221521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247221720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247221921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247222122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247222300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247222470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247222675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247222895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247223065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247223249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247223433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247225771
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247225920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539247247612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247265933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247802139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539247824361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247868098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247879770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247946846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539247949018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1539247950018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247951221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247951518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539247978736
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539247982877
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539248005371
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539248011091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248016403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248084675
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.import",1539248110505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539248145790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539248168419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539248168732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539248169076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539248169404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539248169748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539248170216
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248212999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248213046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248234954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248277384
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1539248277415
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539248281804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248288695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248402391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248407657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248418095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248419142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248421079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248422194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248429085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248430585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248475105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248476995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248506761
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539248506855
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539248509371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248512980
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248519059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248519559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248545699
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539248555199
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.import",1539248567790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248582103
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248584900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539248647586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539248652914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539249085229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539249086761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539249094136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539272676787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539272679194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1539272680131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539272684647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539272762622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539272763982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539272835865
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539272844209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539272847537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273040353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273046275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273077072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273091073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273105057
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273105292
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273105354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273115323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273124573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273164121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273185590
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273187980
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273192887
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273207012
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273215106
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273254841
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273263904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273324655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273331187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273384406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273390953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539273409079
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273411391
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539273422688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273442454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273784537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539273786256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539315855297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539315901469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539316603902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539316636222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539316636425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539316645175
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539316704874
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539316711515
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539316711531
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539316718031
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539316723781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539316753769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539316834225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539316885143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539316931202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539316933061
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539316934202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539316958603
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317018838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317076569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317088388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317131684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317163765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317256244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539317304176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539317304613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539317304801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539317312176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317331433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317332574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317385989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539317408520
