what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1539062140379
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1539062140379
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1539062140379
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1539062140379
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1539062140395
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1539062140395
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1539062140395
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1539062140410
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1539062140410
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1539062140426
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1539062140442
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1539062140442
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1539062140442
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1539062140495
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1539062140495
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1539062140526
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1539062140542
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1539062140561
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1539062140563
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1539062140564
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1539062140564
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1539062140564
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1539062140564
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1539062140595
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1539062140595
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1539062140661
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1539062140680
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1539062140680
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1539062140680
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1539062140680
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1539062140680
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1539062140680
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1539062140696
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1539062140727
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1539062140727
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1539062140727
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1539062140727
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1539062140727
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1539062140727
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1539062140727
os,sysinfo,,,"win32",1539062140765
arch,sysinfo,,,"x86_64",1539062140765
ws,sysinfo,,,"win32",1539062140765
locale,sysinfo,,,"en_US",1539062140765
processors,sysinfo,,,"4",1539062140765
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1539062140765
java.runtime.version,sysinfo,,,"1.8.0_181-b13",1539062140765
java.specification.name,sysinfo,,,"Java Platform API Specification",1539062140765
java.specification.vendor,sysinfo,,,"Oracle Corporation",1539062140765
java.specification.version,sysinfo,,,"1.8",1539062140765
java.vendor,sysinfo,,,"Oracle Corporation",1539062140765
java.version,sysinfo,,,"1.8.0_181",1539062140765
java.vm.info,sysinfo,,,"mixed mode",1539062140765
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1539062140765
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1539062140765
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1539062140765
java.vm.specification.version,sysinfo,,,"1.8",1539062140765
java.vm.vendor,sysinfo,,,"Oracle Corporation",1539062140765
java.vm.version,sysinfo,,,"25.181-b13",1539062140765
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1539062140765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062140765
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1539062142669
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1539062142870
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1539062142968
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1539062143387
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1539062143433
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1539062143733
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1539062143787
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1539062144086
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1539062144153
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1539062145241
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1539062145241
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1539062145341
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1539062145426
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1539062145626
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062145742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062154868
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1539062159935
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1539062159942
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1539062191431
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1539062191468
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1539062191500
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1539062191615
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1539062191916
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1539062191916
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1539062192275
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1539062192288
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1539062192477
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1539062192633
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1539062192738
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1539062192858
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1539062192931
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1539062193093
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1539062193093
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1539062193656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062196374
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1539062197168
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1539062197765
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1539062197795
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539062198109
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1539062198209
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1539062198641
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1539062199005
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1539062199071
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1539062199117
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1539062211532
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539062215166
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1539062217051
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539062217105
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1539062218395
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539062218410
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1539062219996
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539062220027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062223246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062236333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062244478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062394636
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1539062396101
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1539062396117
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1539062396217
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1539062396217
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1539062396486
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1539062396536
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1539062396870
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1539062396886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062397719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062397719
opened,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062397841
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1539062397841
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062399742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062399758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062404055
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1539062421050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062422490
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539062424595
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539062424760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062424976
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1539062425560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062427684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539062430214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064334560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064346919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064380259
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1539064383593
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1539064429062
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1539064429078
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1539064429147
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1539064429147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064567203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064578461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064590508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064764582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064770951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064814722
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064814906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064815091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064815275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064822576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064822755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064847487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064872299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064877739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064883697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064888420
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064888952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064889336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064952782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539064957390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539064967068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065010746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065012549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065019854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065095459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065108142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065125024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065127193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065133440
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1539065137970
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1539065138086
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1539065138149
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1539065138402
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1539065138566
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1539065139797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065160005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065175392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065181408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065196488
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1539065196704
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1539065196758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065213454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065213639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065214808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065227188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065234925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065260386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065266109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065268534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065278305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065302705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065318177
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1539065321465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065387295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065393167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065393305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065394127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065416257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065422018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065441731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065443455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065553414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065582079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065587216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065593777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065596624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065600864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065605309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065621749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065641322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065653638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065665670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065685208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065692738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065693625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065695934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065703075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065709584
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065713645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065738735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065775295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065776397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065776614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065778569
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065780839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539065781059
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539065783020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065833484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539065937400
